"user_id"
67570616238081
75940247633922
75940247633922
75940247633922
75940247633922
75940247633922
13214431052665
30177892901
70000133939701
70000133939701
70000553551901
70000792362001
34234779566081
5419535213
70000185056301
70000942963800
70000792358001
70000792345301
16141441047225
13394724522602
16102544122905
70000792073601
70000792307901
70000198496200
70000792336101
70000074484901
70000074484901
70001030253106
70000805136801
70000951009800
70000146466001
700010302531060
700009504118010
700010302531060
70000792367801
70000949853263
700009279374010
70000162703801
70000000010001
4766139813
70000951040727
70000348606801
10199996359
70000950393601
700009279374010
700009279374010
700009279374010
700009279374010
70000942156001
700009279374010
70000952054400
70000952072706
700009279374010
700009279374010
700009279374010
700009279374010
31158000
700009510407270
70000951472400
700009510407270
70000117310701
700009349320010
70000950778204
70000458764101
70000120173601
700001460886010
700009366864010
70000942489601
700009337375010
70000945146301
70000941417401
70000944068001
54195352130
70000097152801
70000941774701
70000073445301
70000087837001
70000311839601
26628735301
70000941292301
70000141639201
301778929010
700003486068010
70000937717101
70000135884401
70000937728501
70000940293701
70000928496501
1292725835
12927258350
266287353010
266287353010
700009377171010
70000940116801
12927258350
7000093493200110
2000765871
70000938178501
70000938545101
70000936310901
70000938082401
70000630659601
29989009601
70000935683701
70000842244901
70000936015501
70000931751801
70000929394801
70000232400101
70000248859801
70000884150201
70000865458701
70000924830101
70000924732701
70000924040801
70000120647901
70000634055401
70000830466801
70000921180401
8244872115
70000876255601
7000009715280111
70000875675601
70000873026401
70000543915401
70000829555701
70000634984101
70000786192801
70000120879401
70000794593801
70000838657101
70000824729101
70000813740401
1000015
1000015
1000015
1000015
70000000510301
26715346601
70000796275401
1000015
1000015
70000196858801
70000120499601
70000159970701
70000792452201
70000792448001
70000792446301
70000792444301
70000792325201
70000074207101
70000240728901
70000791673601
70000789247401
8201821615
70000196858801
70000196858801
70000170042001
70000126249901
70000126249901
70000126249901
70000126249901
70000632551901
70000416857001
70000633600901
70000716875001
70000705529501
70000454291001
70000653055801
70000456636501
100000000000000000000002
123456
123456
123456
70000078839801
70000000009801
70000496766101
70000497632101
70000633252301
70000634672301
1000013
70000498538901
70000003143501
70000119996901
70000561421301
70000631030801
70000567114501
70000554532401
70000554498401
70000141259201
30190494201
70000504952801
70000515014401
70000507214401
29800044001
70000505293401
1000003
70000287157401
70000177033101
70000177033101
70000237197601
70000498222101
70000497776101
70000496414101
2800803063
29483680901
70000496390101
70000176644501
1000030
70000355784801
30005319401
70000473232401
6582705415
70000350796101
70000385165701
70000296661301
70000157929001
70000157929001
610783900
70000383553601
70000383507201
70000356373901
70000342187201
70000157947101
70000157937301
70000240637601
70000239264701
70000311851601
70000199125301
70000236156301
70000258392601
70000256033001
70000255484201
70000241761801
70000234582701
70000240812401
70000236155701
70000119996901
70000239281401
70000240428301
70000240340101
70000238392701
70000238836101
70000198839401
70000236897201
70000141233901
70000236897201
70000238197601
70000195370001
70000162414701
70000236920601
70000236920601
70000232889201
70000235062301
70000223895801
70000196104701
70000196104701
70000182912801
70000232290701
70000234132401
70000234030201
70000233740301
70000233813001
70000233792101
70000233545801
70000233459501
70000191749701
70000233375101
70000233331301
70000215581801
70000233263901
70000233237201
70000186695301
70000084039601
70000216552501
70000215933101
70000223200001
70000101909801
1211860305
438404500
12104342601
70000225765301
70000232285301
70000124636601
70000162601301
70000226869101
70000226869501
70000225663701
70000225661301
70000225467901
70000225468501
70000225222701
70000225223601
70000198808401
70000224731701
70000224933701
5656300113
70000224923101
70000195611801
70000180387401
70000224044201
70000222522701
70000222522401
70000196979901
70000222165101
70000222164301
70000222104701
70000222104101
70000222053901
14215537701
70000120252201
70000161185901
12879453401
70000220568701
70000220570001
70000220570401
70000220220101
70000218437301
70000218423001
70000217116701
70000213387701
70000116455601
70000202342801
70000202342401
70000202330801
70000200474701
70000202199101
70000200451201
70000200473601
70000200454401
70000200365101
70000200373901
58465900
70000200353401
70000200081001
70000200298601
70000200289001
70000200270001
70000200200901
70000200106601
70000200199501
70000200171801
70000200130401
70000200167201
70000200151401
70000199942001
70000195852701
70000200092101
70000200082601
70000145406201
70000199740501
70000199819301
70000175148801
70000199747301
70000199597201
70000140403801
1000031
70000197657501
70000100746401
70000165762101
70000001262201
70000136237101
70000166953101
70000000215801
70000165742001
70000169027201
70000165754501
70000169333801
70000169347901
70000000151201
70000002521401
70000170197801
630000200
70000132743601
28663824801
30824349601
70000174584501
20188734401
70000174578701
70000174596801
70000174592101
70000174629101
70000107115001
70000192410801
70000002288001
70000197491201
70000197368401
70000197018001
70000196104801
70000121165201
70000195773401
70000195767901
70000195696301
70000195683001
70000195526301
70000195575501
1335661535
70000195499101
70000195483101
70000171264001
70000156832801
70000121084201
765214838
70000112321301
19927785201
7009149315
70000145288401
30233122001
70000189613301
70000162736201
70000180326101
70000110077401
13863949001
70000162954701
70000001163301
70000174174801
1797493735
28655766101
70000181550901
3339579729
70000112374201
70000175978701
27949801001
70000168898601
70000097420601
70000175101201
70000174795201
70000174577701
28663830501
70000123502801
70000174485001
20620832801
2339303263
70000079310801
70000137536201
70000092367201
70000151682901
70000115926201
70000000215801
70000150915201
70000167643301
18032050601
14304713901
70000168484001
70000083545101
70000168782401
70000168856801
70000169066101
70000166953101
70000162607601
70000169332101
70000169460901
2450348863
1328045735
70000166460201
70000169818801
70000158612501
70000169881201
70000169885001
28052216201
70000133928001
10831400
70000170203201
28158697401
70000000711201
70000164969101
70000171617201
686445638
70000113800601
70000171910301
70000000039601
